Bug ID,Bigrams
536534.0,"['databinding observable', 'widgets widget', 'ide application', 'workbench renderers', 'widgets event']"
536940.0,"['several editors', 'editors based', 'fast enough', 'think jdt', 'freezes ui']"
537659.0,"['contain e', 'configuration details', 'allowed characters', 'standard new', 'characters insert']"
538019.0,"['core service', 'core util', 'install remote', 'service remote', 'epp core']"
543120.0,"['mylyn bundle', 'tasks bugs', 'explicit bundle', 'mylyn tasks', 'install mylyn']"
543233.0,"['core dom', 'swt custom', 'eclipse viewers', 'text position', 'eclipse wst']"
544961.0,"['code revealed', 'navigation go', 'makes sense', 'implementation could', 'source code']"
548563.0,"['eclipse jdt', 'eclipse platform', 'product eclipse', 'structure according', 'eclipse community']"
550173.0,"['root pom', 'already several', 'pom file', 'several thing', 'root folder']"
559836.0,"['manifest mf', 'nested projects', 'corresponding manifest', 'fix find', 'use nested']"
569402.0,"['reactive like', 'interface would', 'another process', 'finding declarations', 'also finding']"
548222.0,"['eclipse core', 'org eclipse', 'core runtime', 'configuration area', 'launcher main']"
527632.0,"['get hundreds', 'web part', 'way around', 'error neither', 'get compiled']"
511734.0,"['automated error', 'friendly error', 'emf ecore', 'method invoke', 'execute bundles']"
